epoch,step,train_loss_epoch,train_loss_step,valid_auroc_epoch
0,19,,0.6563282608985901,
0,39,,0.6366442441940308,
0,59,,0.6013460159301758,
0,79,,0.5809338688850403,
0,99,,0.5791481733322144,
0,119,,0.5175148248672485,
0,139,,0.5244420766830444,
0,159,,0.5298584699630737,
0,179,,0.5342336297035217,
0,199,,0.5083029866218567,
0,219,,0.5146812200546265,
0,239,,0.5022445321083069,
0,259,,0.5144407749176025,
0,279,,0.47595277428627014,
0,299,,0.5030626058578491,
0,319,,0.46930187940597534,
0,339,,0.4728570580482483,
0,359,,0.49723130464553833,
0,379,,0.4562234878540039,
0,399,,0.5159585475921631,
0,419,,0.47632747888565063,
0,439,,0.46367043256759644,
0,459,,0.49812301993370056,
0,479,,0.4740642309188843,
0,499,,0.5038377046585083,
0,519,,0.4679957628250122,
0,539,,0.4655097723007202,
0,559,,0.48412925004959106,
0,579,,0.4764964282512665,
0,599,,0.4872666001319885,
0,619,,0.4443591237068176,
0,639,,0.44638246297836304,
0,659,,0.5128092765808105,
0,679,,0.5478125810623169,
0,699,,0.48045170307159424,
0,719,,0.4650856852531433,
0,739,,0.45190173387527466,
0,759,,0.4794893264770508,
0,779,,0.477073073387146,
0,799,,0.4923970103263855,
0,819,,0.4886605143547058,
0,839,,0.47959694266319275,
0,859,,0.4569042921066284,
0,879,,0.48226040601730347,
0,899,,0.5109063386917114,
0,919,,0.4882424771785736,
0,939,,0.4611213207244873,
0,959,,0.44484367966651917,
0,979,,0.45942676067352295,
0,999,,0.4994004964828491,
0,999,,,0.5315050482749939
0,999,0.4957364499568939,,
1,1019,,0.4540198743343353,
1,1039,,0.45896169543266296,
1,1059,,0.45361196994781494,
1,1079,,0.4343007206916809,
1,1099,,0.46992072463035583,
1,1119,,0.5066155791282654,
1,1139,,0.4529668092727661,
1,1159,,0.4907730221748352,
1,1179,,0.4819391965866089,
1,1199,,0.48179614543914795,
1,1219,,0.43378323316574097,
1,1239,,0.43903687596321106,
1,1259,,0.45669978857040405,
1,1279,,0.4559806287288666,
1,1299,,0.4943994879722595,
1,1319,,0.49366146326065063,
1,1339,,0.40550562739372253,
1,1359,,0.4804894030094147,
1,1379,,0.4811326563358307,
1,1399,,0.4902592897415161,
1,1419,,0.45386841893196106,
1,1439,,0.45658954977989197,
1,1459,,0.4403347671031952,
1,1479,,0.43895286321640015,
1,1499,,0.46331262588500977,
1,1519,,0.46937572956085205,
1,1539,,0.47293516993522644,
1,1559,,0.4280816614627838,
1,1579,,0.46048009395599365,
1,1599,,0.46694016456604004,
1,1619,,0.4606049656867981,
1,1639,,0.4711993336677551,
1,1659,,0.45380130410194397,
1,1679,,0.44800615310668945,
1,1699,,0.5070281028747559,
1,1719,,0.42888906598091125,
1,1739,,0.474629282951355,
1,1759,,0.4411482810974121,
1,1779,,0.38982903957366943,
1,1799,,0.46575435996055603,
1,1819,,0.43713700771331787,
1,1839,,0.43935421109199524,
1,1859,,0.4756196439266205,
1,1879,,0.4587452709674835,
1,1899,,0.4634791910648346,
1,1919,,0.4610433578491211,
1,1939,,0.4613986909389496,
1,1959,,0.4655535817146301,
1,1979,,0.48333507776260376,
1,1999,,0.4159553647041321,
1,1999,,,0.5123435854911804
1,1999,0.4624723196029663,,
2,2019,,0.4467319846153259,
2,2039,,0.4973977506160736,
2,2059,,0.4944075644016266,
2,2079,,0.429421991109848,
2,2099,,0.44280388951301575,
2,2119,,0.49621838331222534,
2,2139,,0.4830283522605896,
2,2159,,0.43402791023254395,
2,2179,,0.4460633397102356,
2,2199,,0.4515276551246643,
2,2219,,0.4305799603462219,
2,2239,,0.48674944043159485,
2,2259,,0.44186532497406006,
2,2279,,0.46009230613708496,
2,2299,,0.48396211862564087,
2,2319,,0.4270324409008026,
2,2339,,0.4095674753189087,
2,2359,,0.40239211916923523,
2,2379,,0.4445231854915619,
2,2399,,0.4642980396747589,
2,2419,,0.44627895951271057,
2,2439,,0.4591439366340637,
2,2459,,0.44909948110580444,
2,2479,,0.4526664912700653,
2,2499,,0.4494759440422058,
2,2519,,0.42052921652793884,
2,2539,,0.4584982991218567,
2,2559,,0.46441328525543213,
2,2579,,0.4599727988243103,
2,2599,,0.4517174959182739,
2,2619,,0.4800402522087097,
2,2639,,0.45044317841529846,
2,2659,,0.43985220789909363,
2,2679,,0.46500363945961,
2,2699,,0.4051464796066284,
2,2719,,0.4677121639251709,
2,2739,,0.48783552646636963,
2,2759,,0.4615699052810669,
2,2779,,0.4775184690952301,
2,2799,,0.43776142597198486,
2,2819,,0.4406810998916626,
2,2839,,0.4479219317436218,
2,2859,,0.43369537591934204,
2,2879,,0.4616107940673828,
2,2899,,0.4816531538963318,
2,2919,,0.43403616547584534,
2,2939,,0.45385289192199707,
2,2959,,0.4629341959953308,
2,2979,,0.4790136516094208,
2,2999,,0.4295926094055176,
2,2999,,,0.5216688513755798
2,2999,0.45539626479148865,,
3,3019,,0.48318618535995483,
3,3039,,0.4818597435951233,
3,3059,,0.47860679030418396,
3,3079,,0.43507200479507446,
3,3099,,0.44521960616111755,
3,3119,,0.4205225110054016,
3,3139,,0.42288392782211304,
3,3159,,0.44095996022224426,
3,3179,,0.41030895709991455,
3,3199,,0.44674116373062134,
3,3219,,0.47848451137542725,
3,3239,,0.4555649757385254,
3,3259,,0.42134788632392883,
3,3279,,0.4651806056499481,
3,3299,,0.4650210738182068,
3,3319,,0.4697737395763397,
3,3339,,0.484744668006897,
3,3359,,0.4836256206035614,
3,3379,,0.4469032883644104,
3,3399,,0.4216820001602173,
3,3419,,0.47495871782302856,
3,3439,,0.4673576056957245,
3,3459,,0.454795777797699,
3,3479,,0.4977344274520874,
3,3499,,0.47293031215667725,
3,3519,,0.44260501861572266,
3,3539,,0.4829184412956238,
3,3559,,0.45019781589508057,
3,3579,,0.4583919048309326,
3,3599,,0.4509718120098114,
3,3619,,0.4673391282558441,
3,3639,,0.45099592208862305,
3,3659,,0.43266409635543823,
3,3679,,0.45921212434768677,
3,3699,,0.47671565413475037,
3,3719,,0.4482234716415405,
3,3739,,0.4731407165527344,
3,3759,,0.4842066168785095,
3,3779,,0.48769643902778625,
3,3799,,0.4423859119415283,
3,3819,,0.4452374577522278,
3,3839,,0.4533809721469879,
