epoch,step,train_loss_epoch,train_loss_step,valid_auroc_epoch
0,19,,0.6588426828384399,
0,39,,0.645505428314209,
0,59,,0.6167749166488647,
0,79,,0.6160283088684082,
0,99,,0.6326614022254944,
0,119,,0.6077136993408203,
0,139,,0.5931976437568665,
0,159,,0.6252424716949463,
0,179,,0.6145569086074829,
0,199,,0.6097322702407837,
0,219,,0.5866036415100098,
0,239,,0.5709450840950012,
0,259,,0.5781028270721436,
0,279,,0.5595406293869019,
0,299,,0.573833703994751,
0,319,,0.556338906288147,
0,339,,0.5638023614883423,
0,359,,0.5421755313873291,
0,379,,0.5538374185562134,
0,399,,0.5957854986190796,
0,419,,0.5688919425010681,
0,439,,0.5330106019973755,
0,459,,0.5893317461013794,
0,479,,0.564773678779602,
0,499,,0.6124880313873291,
0,519,,0.5585052371025085,
0,539,,0.5613397359848022,
0,559,,0.5547423362731934,
0,579,,0.5402987599372864,
0,599,,0.5627974271774292,
0,619,,0.5198396444320679,
0,639,,0.5307279229164124,
0,659,,0.5669280886650085,
0,679,,0.5482484102249146,
0,699,,0.5803950428962708,
0,719,,0.5696035623550415,
0,739,,0.5595519542694092,
0,759,,0.5490366816520691,
0,779,,0.536776602268219,
0,799,,0.5511032342910767,
0,819,,0.5618729591369629,
0,839,,0.5545050501823425,
0,859,,0.5356777310371399,
0,879,,0.5476627945899963,
0,899,,0.5809042453765869,
0,919,,0.5674502849578857,
0,939,,0.5662444829940796,
0,959,,0.533542811870575,
0,979,,0.5598840117454529,
0,999,,0.5871438980102539,
0,999,,,0.5159903168678284
0,999,0.5698639750480652,,
1,1019,,0.5686715841293335,
1,1039,,0.5473661422729492,
1,1059,,0.5332326889038086,
1,1079,,0.553210973739624,
1,1099,,0.5750088691711426,
1,1119,,0.580292820930481,
1,1139,,0.5448821783065796,
1,1159,,0.5852808952331543,
1,1179,,0.5570390820503235,
1,1199,,0.5310728549957275,
1,1219,,0.5426836013793945,
1,1239,,0.5186730623245239,
1,1259,,0.565546989440918,
1,1279,,0.5340129137039185,
1,1299,,0.523647665977478,
1,1319,,0.5839523673057556,
1,1339,,0.5173988342285156,
1,1359,,0.5691872835159302,
1,1379,,0.5579560995101929,
1,1399,,0.5597237348556519,
1,1419,,0.5448471903800964,
1,1439,,0.5484305620193481,
1,1459,,0.5555886030197144,
1,1479,,0.5606826543807983,
1,1499,,0.5734044313430786,
1,1519,,0.5367761850357056,
1,1539,,0.5440986156463623,
1,1559,,0.5223659873008728,
1,1579,,0.5364062786102295,
1,1599,,0.5700628757476807,
1,1619,,0.5424391031265259,
1,1639,,0.5245896577835083,
1,1659,,0.554286777973175,
1,1679,,0.5313458442687988,
1,1699,,0.5955174565315247,
1,1719,,0.5470812320709229,
1,1739,,0.5497387647628784,
1,1759,,0.5555270910263062,
1,1779,,0.5274507403373718,
1,1799,,0.5247729420661926,
1,1819,,0.5361251831054688,
1,1839,,0.5603107213973999,
1,1859,,0.5602238178253174,
1,1879,,0.5284357070922852,
1,1899,,0.5672826170921326,
1,1919,,0.5486006140708923,
1,1939,,0.5450930595397949,
1,1959,,0.5737782120704651,
1,1979,,0.5730141997337341,
1,1999,,0.5625221729278564,
1,1999,,,0.5218054056167603
1,1999,0.5479511618614197,,
2,2019,,0.5385665893554688,
2,2039,,0.5189372301101685,
2,2059,,0.5469224452972412,
2,2079,,0.5328370928764343,
2,2099,,0.5569854974746704,
2,2119,,0.5671287775039673,
2,2139,,0.5481407642364502,
2,2159,,0.5163367986679077,
2,2179,,0.5681137442588806,
2,2199,,0.554029643535614,
2,2219,,0.5117312073707581,
2,2239,,0.5635473728179932,
2,2259,,0.5284407138824463,
2,2279,,0.5459765195846558,
2,2299,,0.5676569938659668,
2,2319,,0.5218482613563538,
2,2339,,0.4953731298446655,
2,2359,,0.49549466371536255,
2,2379,,0.5432273149490356,
2,2399,,0.5528820753097534,
2,2419,,0.5666297674179077,
2,2439,,0.5334528684616089,
2,2459,,0.5359289646148682,
2,2479,,0.5019892454147339,
2,2499,,0.5532543659210205,
2,2519,,0.530440092086792,
2,2539,,0.5515763759613037,
2,2559,,0.508807897567749,
2,2579,,0.5281995534896851,
2,2599,,0.5310213565826416,
2,2619,,0.52215576171875,
2,2639,,0.5158693194389343,
2,2659,,0.5666294097900391,
2,2679,,0.5739936828613281,
2,2699,,0.5299617052078247,
